0:note,1:octave,2:duration (s),3:principal value,4:absolute value,5:canonical duration (s),6:canonical time value label,7:weight
F,5,0.18874999999999886,5,65,0.3318681318681299,10,1.0
E,5,0.18874999999999886,4,64,0.3318681318681299,10,1.0
A,4,1.1387500000000017,9,57,2.0021978021978053,2,1.0
C,5,0.5687500000000085,0,60,1.000000000000015,5,1.0
B,4,0.2837499999999977,11,59,0.49890109890109496,8,1.0
C,5,0.2837499999999977,0,60,0.49890109890109496,8,1.0
A,4,0.5687500000000085,9,57,1.000000000000015,5,1.0
B,4,0.5687499999999943,11,59,0.99999999999999,5,1.0
C,5,0.2837499999999977,0,60,0.49890109890109496,8,1.0
D,5,0.2837499999999977,2,62,0.49890109890109496,8,1.0
E,5,0.5687499999999943,4,64,0.99999999999999,5,1.0
A,5,0.5687499999999943,9,69,0.99999999999999,5,1.0
G,5,6.268750000000011,7,67,11.021978021978043,0,1.0
G,5,0.5687499999999943,7,67,0.99999999999999,5,1.0
F#,5,1.1387500000000017,6,66,2.0021978021978053,2,1.0
G,5,0.5687499999999943,7,67,0.99999999999999,5,1.0
B,4,1.1387500000000017,11,59,2.0021978021978053,2,1.0
G,5,0.5687500000000085,7,67,1.000000000000015,5,1.0
F#,5,0.5687499999999943,6,66,0.99999999999999,5,1.0
G,5,0.5687500000000085,7,67,1.000000000000015,5,1.0
E,5,6.83874999999999,4,64,12.024175824175808,0,1.0
D,5,1.1387499999999875,2,62,2.0021978021977804,2,1.0
D,5,0.5687500000000085,2,62,1.000000000000015,5,1.0
C#,5,0.2837499999999977,1,61,0.49890109890109496,8,1.0
B,4,0.2837499999999977,11,59,0.49890109890109496,8,1.0
A,4,0.5687500000000085,9,57,1.000000000000015,5,1.0
G#,4,0.5687499999999943,8,56,0.99999999999999,5,1.0
D,5,1.1387500000000017,2,62,2.0021978021978053,2,1.0
D,5,0.5687499999999943,2,62,0.99999999999999,5,1.0
C#,5,1.708750000000009,1,61,3.0043956043956204,1,1.0
C#,5,1.1387500000000017,1,61,2.0021978021978053,2,1.0
C#,5,0.5687500000000085,1,61,1.000000000000015,5,1.0
B,4,0.2837499999999977,11,59,0.49890109890109496,8,1.0
A,4,0.2837499999999977,9,57,0.49890109890109496,8,1.0
G#,4,0.5687499999999943,8,56,0.99999999999999,5,1.0
F#,4,0.5687500000000085,6,54,1.000000000000015,5,1.0
E,4,0.2837499999999977,4,52,0.49890109890109496,8,1.0
F#,5,0.2837499999999977,6,66,0.49890109890109496,8,1.0
E,5,0.5687500000000085,4,64,1.000000000000015,5,1.0
B,4,0.5687499999999943,11,59,0.99999999999999,5,1.0
C#,5,1.7087499999999949,1,61,3.004395604395596,1,1.0
C#,5,1.1387500000000017,1,61,2.0021978021978053,2,1.0
C#,5,0.5687499999999943,1,61,0.99999999999999,5,1.0
C,5,0.28375000000001194,0,60,0.49890109890111994,8,1.0
A#,4,0.2837499999999977,10,58,0.49890109890109496,8,1.0
G#,4,0.5687499999999943,8,56,0.99999999999999,5,1.0
G,4,0.2837499999999977,7,55,0.49890109890109496,8,1.0
G,4,0.2987499999999983,7,55,0.5252747252747223,8,1.0
C#,5,1.1387499999999875,1,61,2.0021978021977804,2,1.0
C#,5,0.5687500000000085,1,61,1.000000000000015,5,1.0
C,5,1.7087499999999949,0,60,3.004395604395596,1,1.0
B,4,1.1387500000000017,11,59,2.0021978021978053,2,1.0
C,5,0.5687499999999943,0,60,0.99999999999999,5,1.0
A#,4,0.2837499999999977,10,58,0.49890109890109496,8,1.0
G#,4,0.28375000000001194,8,56,0.49890109890111994,8,1.0
G,4,0.5687499999999943,7,55,0.99999999999999,5,1.0
F,4,0.5687499999999943,5,53,0.99999999999999,5,1.0
D#,4,0.28375000000001194,3,51,0.49890109890111994,8,1.0
F,5,0.2837499999999977,5,65,0.49890109890109496,8,1.0
D#,5,0.5687499999999943,3,63,0.99999999999999,5,1.0
A#,4,0.5687500000000085,10,58,1.000000000000015,5,1.0
C,5,2.8487499999999955,0,60,5.008791208791201,0,1.0
C#,5,0.2837499999999977,1,61,0.49890109890109496,8,1.0
C,5,0.2837499999999977,0,60,0.49890109890109496,8,1.0
A#,4,0.2837499999999977,10,58,0.49890109890109496,8,1.0
G#,4,0.2837499999999977,8,56,0.49890109890109496,8,1.0
G,4,0.5687500000000085,7,55,1.000000000000015,5,1.0
F,4,0.5687499999999943,5,53,0.99999999999999,5,1.0
F#,4,0.5687500000000085,6,54,1.000000000000015,5,1.0
F#,5,0.28375000000001194,6,66,0.49890109890111994,8,1.0
F,5,1.1387499999999875,5,65,2.0021978021977804,2,1.0
F,4,0.5687499999999943,5,53,0.99999999999999,5,1.0
G#,4,0.5687500000000085,8,56,1.000000000000015,5,1.0
G#,5,0.2837499999999977,8,68,0.49890109890109496,8,1.0
G,5,1.1387500000000017,7,67,2.0021978021978053,2,1.0
G,4,0.5687500000000085,7,55,1.000000000000015,5,1.0
A#,4,0.5687499999999943,10,58,0.99999999999999,5,1.0
A#,5,0.2837499999999977,10,70,0.49890109890109496,8,1.0
A,5,1.1387500000000017,9,69,2.0021978021978053,2,1.0
A,4,0.5687500000000085,9,57,1.000000000000015,5,1.0
F#,5,0.5687499999999943,6,66,0.99999999999999,5,1.0
F#,6,0.28375000000002615,6,78,0.4989010989011449,8,1.0
F,6,1.138750000000016,5,77,2.00219780219783,2,1.0
F,5,0.5687499999999943,5,65,0.99999999999999,5,1.0
G#,4,0.5687500000000227,8,56,1.00000000000004,5,1.0
G#,5,0.2837499999999977,8,68,0.49890109890109496,8,1.0
G,5,1.1387499999999875,7,67,2.0021978021977804,2,1.0
G,4,0.5687499999999943,7,55,0.99999999999999,5,1.0
E,5,0.5687499999999943,4,64,0.99999999999999,5,1.0
E,6,0.2837499999999977,4,76,0.49890109890109496,8,1.0
D#,6,1.138750000000016,3,75,2.00219780219783,2,1.0
D#,5,0.5687500000000227,3,63,1.00000000000004,5,1.0
D#,5,0.5687499999999943,3,63,0.99999999999999,5,1.0
D#,6,0.2837499999999977,3,75,0.49890109890109496,8,1.0
D,6,1.1387499999999875,2,74,2.0021978021977804,2,1.0
D,5,0.5687499999999943,2,62,0.99999999999999,5,1.0
G,5,0.5687499999999943,7,67,0.99999999999999,5,1.0
G,6,0.2837499999999977,7,79,0.49890109890109496,8,1.0
F,6,1.138750000000016,5,77,2.00219780219783,2,1.0
F,5,0.5687499999999943,5,65,0.99999999999999,5,1.0
G#,6,0.5687499999999943,8,80,0.99999999999999,5,1.0
C#,6,0.5687499999999943,1,73,0.99999999999999,5,1.0
F,6,0.5687500000000227,5,77,1.00000000000004,5,1.0
A#,5,0.5687499999999943,10,70,0.99999999999999,5,1.0
D,6,0.5687499999999943,2,74,0.99999999999999,5,1.0
G,5,0.5687499999999943,7,67,0.99999999999999,5,1.0
B,5,1.138750000000016,11,71,2.00219780219783,2,1.0
A#,5,0.5687499999999943,10,70,0.99999999999999,5,1.0
G#,5,1.138750000000016,8,68,2.00219780219783,2,1.0
G,5,0.5687499999999943,7,67,0.99999999999999,5,1.0
E,5,1.1387499999999875,4,64,2.0021978021977804,2,1.0
D#,5,0.5687499999999943,3,63,0.99999999999999,5,1.0
D,5,1.138750000000016,2,62,2.00219780219783,2,1.0
B,4,0.5687499999999943,11,59,0.99999999999999,5,1.0
G,4,1.1387499999999875,7,55,2.0021978021977804,2,1.0
C,5,0.5687499999999943,0,60,0.99999999999999,5,1.0
B,4,0.5687500000000227,11,59,1.00000000000004,5,1.0
A,4,0.5687499999999943,9,57,0.99999999999999,5,1.0
B,4,0.5687499999999943,11,59,0.99999999999999,5,1.0
G,4,1.1387499999999875,7,55,2.0021978021977804,2,1.0
A,4,0.5687500000000227,9,57,1.00000000000004,5,1.0
B,4,1.1387499999999875,11,59,2.0021978021977804,2,1.0
D,5,0.5687499999999943,2,62,0.99999999999999,5,1.0
D,5,1.138750000000016,2,62,2.00219780219783,2,1.0
E,5,0.5687499999999943,4,64,0.99999999999999,5,1.0
E,5,1.1387499999999875,4,64,2.0021978021977804,2,1.0
F#,5,0.5687499999999943,6,66,0.99999999999999,5,1.0
G,5,1.708750000000009,7,67,3.0043956043956204,1,1.0
G,5,0.5687499999999943,7,67,0.99999999999999,5,1.0
F#,5,0.5687499999999943,6,66,0.99999999999999,5,1.0
D,5,0.5687500000000227,2,62,1.00000000000004,5,1.0
E,5,1.1387499999999875,4,64,2.0021978021977804,2,1.0
D,5,0.5687499999999943,2,62,0.99999999999999,5,1.0
E,5,0.5687499999999943,4,64,0.99999999999999,5,1.0
D,5,0.5687500000000227,2,62,1.00000000000004,5,1.0
B,4,0.5687499999999943,11,59,0.99999999999999,5,1.0
C,5,1.1387499999999875,0,60,2.0021978021977804,2,1.0
B,4,0.5687499999999943,11,59,0.99999999999999,5,1.0
C,5,0.5687500000000227,0,60,1.00000000000004,5,1.0
B,4,0.5687499999999943,11,59,0.99999999999999,5,1.0
G,4,0.5687499999999943,7,55,0.99999999999999,5,1.0
A,4,1.1387499999999875,9,57,2.0021978021977804,2,1.0
B,4,0.5687500000000227,11,59,1.00000000000004,5,1.0
C,5,0.5687499999999943,0,60,0.99999999999999,5,1.0
B,4,0.5687499999999943,11,59,0.99999999999999,5,1.0
C,5,0.5687499999999943,0,60,0.99999999999999,5,1.0
B,4,0.5687499999999943,11,59,0.99999999999999,5,1.0
A,4,1.138750000000016,9,57,2.00219780219783,2,1.0
D,5,1.1387499999999875,2,62,2.0021978021977804,2,1.0
B,4,0.5687499999999943,11,59,0.99999999999999,5,1.0
G,4,1.138750000000016,7,55,2.00219780219783,2,1.0
C,5,0.5687499999999943,0,60,0.99999999999999,5,1.0
B,4,0.5687499999999943,11,59,0.99999999999999,5,1.0
A,4,0.5687499999999943,9,57,0.99999999999999,5,1.0
B,4,0.5687500000000227,11,59,1.00000000000004,5,1.0
G,4,1.1387499999999875,7,55,2.0021978021977804,2,1.0
A,4,0.5687499999999943,9,57,0.99999999999999,5,1.0
B,4,1.138750000000016,11,59,2.00219780219783,2,1.0
D,5,0.5687499999999943,2,62,0.99999999999999,5,1.0
D,5,1.1387499999999875,2,62,2.0021978021977804,2,1.0
E,5,0.5687499999999943,4,64,0.99999999999999,5,1.0
E,5,1.138750000000016,4,64,2.00219780219783,2,1.0
F#,5,0.5687499999999943,6,66,0.99999999999999,5,1.0
G,5,1.708750000000009,7,67,3.0043956043956204,1,1.0
G,5,0.5687499999999943,7,67,0.99999999999999,5,1.0
F#,5,0.5687499999999943,6,66,0.99999999999999,5,1.0
D,5,0.5687499999999943,2,62,0.99999999999999,5,1.0
E,5,1.138750000000016,4,64,2.00219780219783,2,1.0
D,5,0.5687499999999943,2,62,0.99999999999999,5,1.0
E,5,0.5687499999999943,4,64,0.99999999999999,5,1.0
D,5,0.5687499999999943,2,62,0.99999999999999,5,1.0
B,4,0.5687499999999943,11,59,0.99999999999999,5,1.0
C,5,1.138750000000016,0,60,2.00219780219783,2,1.0
B,4,0.5687499999999943,11,59,0.99999999999999,5,1.0
C,5,0.5687499999999943,0,60,0.99999999999999,5,1.0
B,4,0.5687499999999943,11,59,0.99999999999999,5,1.0
G,4,0.5687500000000227,7,55,1.00000000000004,5,1.0
A,4,1.1387499999999875,9,57,2.0021978021977804,2,1.0
B,4,0.5687499999999943,11,59,0.99999999999999,5,1.0
C,5,0.5687499999999943,0,60,0.99999999999999,5,1.0
B,4,0.5687500000000227,11,59,1.00000000000004,5,1.0
C,5,0.5687499999999943,0,60,0.99999999999999,5,1.0
A,4,1.1387499999999875,9,57,2.0021978021977804,2,1.0
B,4,0.5687499999999943,11,59,0.99999999999999,5,1.0
D,5,1.708750000000009,2,62,3.0043956043956204,1,1.0
E,5,0.5687499999999943,4,64,0.99999999999999,5,1.0
F#,5,0.5687499999999943,6,66,0.99999999999999,5,1.0
F#,5,0.5687499999999943,6,66,0.99999999999999,5,1.0
B,4,1.7087499999999807,11,59,3.0043956043955706,1,1.0
C#,5,0.5687499999999943,1,61,0.99999999999999,5,1.0
D,5,0.5687499999999943,2,62,0.99999999999999,5,1.0
D,5,0.5687500000000227,2,62,1.00000000000004,5,1.0
D,5,0.4262499999999818,2,62,0.7494505494505176,6,1.0
E,5,0.14125000000001364,4,64,0.24835164835167237,11,1.0
D,5,1.1387499999999875,2,62,2.0021978021977804,2,1.0
E,5,0.5687499999999943,4,64,0.99999999999999,5,1.0
F#,5,0.5687500000000227,6,66,1.00000000000004,5,1.0
F#,5,0.5687499999999943,6,66,0.99999999999999,5,1.0
C,5,0.5687499999999943,0,60,0.99999999999999,5,1.0
B,4,0.42625000000001023,11,59,0.7494505494505675,6,1.0
C,5,0.14125000000001364,0,60,0.24835164835167237,11,1.0
B,4,1.138750000000016,11,59,2.00219780219783,2,1.0
C#,5,0.5687500000000227,1,61,1.00000000000004,5,1.0
D,5,0.5687499999999943,2,62,0.99999999999999,5,1.0
D,5,0.5687499999999943,2,62,0.99999999999999,5,1.0
A,4,0.5687499999999943,9,57,0.99999999999999,5,1.0
G,4,1.708750000000009,7,55,3.0043956043956204,1,1.0
A,4,0.5687499999999943,9,57,0.99999999999999,5,1.0
B,4,1.1387499999999875,11,59,2.0021978021977804,2,1.0
F#,4,0.5687499999999943,6,54,0.99999999999999,5,1.0
G,4,0.42625000000001023,7,55,0.7494505494505675,6,1.0
A,4,0.14124999999998522,9,57,0.2483516483516224,11,1.0
G,4,1.1387499999999875,7,55,2.0021978021977804,2,1.0
A,4,0.5687499999999943,9,57,0.99999999999999,5,1.0
B,4,1.1387499999999875,11,59,2.0021978021977804,2,1.0
F#,4,0.5687500000000227,6,54,1.00000000000004,5,1.0
E,4,4.558749999999975,4,52,8.015384615384573,0,1.0
F#,4,0.5687499999999943,6,54,0.99999999999999,5,1.0
G,4,1.708750000000009,7,55,3.0043956043956204,1,1.0
D,5,1.708750000000009,2,62,3.0043956043956204,1,1.0
E,5,0.5687500000000227,4,64,1.00000000000004,5,1.0
F#,5,0.5687499999999943,6,66,0.99999999999999,5,1.0
F#,5,0.5687499999999943,6,66,0.99999999999999,5,1.0
B,4,1.708750000000009,11,59,3.0043956043956204,1,1.0
C#,5,0.5687499999999943,1,61,0.99999999999999,5,1.0
D,5,0.5687499999999943,2,62,0.99999999999999,5,1.0
D,5,0.5687499999999943,2,62,0.99999999999999,5,1.0
D,5,0.42625000000001023,2,62,0.7494505494505675,6,1.0
E,5,0.14124999999998522,4,64,0.2483516483516224,11,1.0
D,5,1.1387499999999875,2,62,2.0021978021977804,2,1.0
E,5,0.5687499999999943,4,64,0.99999999999999,5,1.0
F#,5,0.5687499999999943,6,66,0.99999999999999,5,1.0
F#,5,0.5687499999999943,6,66,0.99999999999999,5,1.0
C,5,0.5687500000000227,0,60,1.00000000000004,5,1.0
B,4,0.4262499999999818,11,59,0.7494505494505176,6,1.0
C,5,0.14125000000001364,0,60,0.24835164835167237,11,1.0
B,4,1.1387499999999875,11,59,2.0021978021977804,2,1.0
C#,5,0.5687499999999943,1,61,0.99999999999999,5,1.0
D,5,0.5687499999999943,2,62,0.99999999999999,5,1.0
D,5,0.5687500000000227,2,62,1.00000000000004,5,1.0
A,4,0.5687499999999943,9,57,0.99999999999999,5,1.0
G,4,1.7087499999999807,7,55,3.0043956043955706,1,1.0
A,4,0.5687499999999943,9,57,0.99999999999999,5,1.0
B,4,1.138750000000016,11,59,2.00219780219783,2,1.0
F#,4,0.5687499999999943,6,54,0.99999999999999,5,1.0
G,4,0.42625000000001023,7,55,0.7494505494505675,6,1.0
A,4,0.14125000000001364,9,57,0.24835164835167237,11,1.0
G,4,1.138750000000016,7,55,2.00219780219783,2,1.0
A,4,0.5687499999999943,9,57,0.99999999999999,5,1.0
B,4,1.138750000000016,11,59,2.00219780219783,2,1.0
F#,4,0.5687500000000227,6,54,1.00000000000004,5,1.0
E,4,2.8487499999999955,4,52,5.008791208791201,0,1.0
F,4,0.5687500000000227,5,53,1.00000000000004,5,1.0
E,4,1.138749999999959,4,52,2.0021978021977302,2,1.0
E,4,0.5687499999999659,4,52,0.99999999999994,5,1.0
E,4,3.417500000000018,4,52,6.008791208791241,0,1.0
