0:note,1:octave,2:duration (s),3:principal value,4:absolute value,5:canonical duration (s),6:canonical time value label,7:weight
F,6,0.24843750000000142,5,77,0.3326359832636002,10,1.0
E,6,0.24843750000000142,4,76,0.3326359832636002,10,1.0
D#,6,0.24843750000000142,3,75,0.3326359832636002,10,1.0
D,6,0.24843750000000142,2,74,0.3326359832636002,10,1.0
C,6,0.24843750000000142,0,72,0.3326359832636002,10,1.0
B,5,0.24843750000000142,11,71,0.3326359832636002,10,1.0
A,5,0.24843750000000142,9,69,0.3326359832636002,10,1.0
G#,5,0.24843750000000142,8,68,0.3326359832636002,10,1.0
F,5,0.24843750000000142,5,65,0.3326359832636002,10,1.0
E,5,0.24843750000000142,4,64,0.3326359832636002,10,1.0
B,4,0.24843750000000142,11,59,0.3326359832636002,10,1.0
C,5,1.4984375000000014,0,60,2.0062761506276168,2,1.0
A,4,0.7484375000000014,9,57,1.002092050209207,5,1.0
A,5,0.7484375000000014,9,69,1.002092050209207,5,1.0
A,5,0.7484375000000014,9,69,1.002092050209207,5,1.0
A,5,0.7484375000000014,9,69,1.002092050209207,5,1.0
A,5,1.4984375000000014,9,69,2.0062761506276168,2,1.0
C#,5,0.7484375000000014,1,61,1.002092050209207,5,1.0
D,5,0.7484375000000014,2,62,1.002092050209207,5,1.0
C#,5,0.3734375000000014,1,61,0.5000000000000019,8,1.0
D,5,0.3734375000000014,2,62,0.5000000000000019,8,1.0
F,5,0.5609375000000014,5,65,0.7510460251046044,6,1.0
E,5,0.18593750000000142,4,64,0.2489539748953994,11,1.0
E,5,1.4984375000000014,4,64,2.0062761506276168,2,1.0
D#,5,0.7484375000000014,3,63,1.002092050209207,5,1.0
E,5,0.3203125,4,64,0.42887029288702927,9,1.0
D,5,0.3203125,2,62,0.42887029288702927,9,1.0
E,5,0.3203125,4,64,0.42887029288702927,9,1.0
F#,5,0.3203124999999929,6,66,0.4288702928870197,9,1.0
G#,5,0.3203125,8,68,0.42887029288702927,9,1.0
A,5,0.3203125,9,69,0.42887029288702927,9,1.0
B,5,0.3203125,11,71,0.42887029288702927,9,1.0
C,6,1.4984375000000085,0,72,2.0062761506276265,2,1.0
A,5,0.24843750000000853,9,69,0.3326359832636097,10,1.0
F,5,0.24843750000000853,5,65,0.3326359832636097,10,1.0
A,4,0.24843750000000853,9,57,0.3326359832636097,10,1.0
C,5,1.4984375000000085,0,60,2.0062761506276265,2,1.0
B,4,0.7484375000000085,11,59,1.0020920502092163,5,1.0
E,6,1.1234375000000085,4,76,1.5041841004184213,3,1.0
C,6,0.3734375000000085,0,72,0.5000000000000113,8,1.0
A,5,0.24843750000000853,9,69,0.3326359832636097,10,1.0
F,5,0.24843750000000853,5,65,0.3326359832636097,10,1.0
A,4,0.24843750000000853,9,57,0.3326359832636097,10,1.0
C,5,1.4984375000000085,0,60,2.0062761506276265,2,1.0
B,4,0.7484375000000085,11,59,1.0020920502092163,5,1.0
C,7,0.7484375000000085,0,84,1.0020920502092163,5,1.0
C,7,0.24843750000000853,0,84,0.3326359832636097,10,1.0
A,6,0.24843750000000853,9,81,0.3326359832636097,10,1.0
F,6,0.24843750000000853,5,77,0.3326359832636097,10,1.0
C,6,0.24843750000000853,0,72,0.3326359832636097,10,1.0
A,5,0.24843750000000853,9,69,0.3326359832636097,10,1.0
A,4,0.24843750000000853,9,57,0.3326359832636097,10,1.0
A#,4,1.4984375000000085,10,58,2.0062761506276265,2,1.0
G#,4,0.7484375000000085,8,56,1.0020920502092163,5,1.0
A,4,2.2484375000000085,9,57,3.010460251046036,1,1.0
E,5,2.2484375000000085,4,64,3.010460251046036,1,1.0
D#,5,2.2484375000000085,3,63,3.010460251046036,1,1.0
D,5,0.3734375000000085,2,62,0.5000000000000113,8,1.0
E,5,0.3734375000000085,4,64,0.5000000000000113,8,1.0
D,5,0.7484375000000085,2,62,1.0020920502092163,5,1.0
B,4,0.7484375000000085,11,59,1.0020920502092163,5,1.0
A,4,0.7484375000000085,9,57,1.0020920502092163,5,1.0
G,4,1.4984375000000085,7,55,2.0062761506276265,2,1.0
A,4,0.7484375000000085,9,57,1.0020920502092163,5,1.0
B,4,1.4984375000000085,11,59,2.0062761506276265,2,1.0
C,5,0.7484375000000085,0,60,1.0020920502092163,5,1.0
D,5,1.4984375000000085,2,62,2.0062761506276265,2,1.0
E,5,0.3734375000000085,4,64,0.5000000000000113,8,1.0
F,5,0.3734375000000085,5,65,0.5000000000000113,8,1.0
A,5,0.7484375000000085,9,69,1.0020920502092163,5,1.0
G,5,0.7484375000000085,7,67,1.0020920502092163,5,1.0
E,5,2.2484375000000085,4,64,3.010460251046036,1,1.0
E,5,2.2484375000000085,4,64,3.010460251046036,1,1.0
D#,5,2.2484375000000085,3,63,3.010460251046036,1,1.0
C#,5,0.3734375000000085,1,61,0.5000000000000113,8,1.0
D#,5,0.3734375000000085,3,63,0.5000000000000113,8,1.0
C#,5,0.7484375000000085,1,61,1.0020920502092163,5,1.0
G#,4,0.7484375000000085,8,56,1.0020920502092163,5,1.0
A#,4,2.2484375000000085,10,58,3.010460251046036,1,1.0
C#,5,0.3734375000000085,1,61,0.5000000000000113,8,1.0
D#,5,0.3734375000000085,3,63,0.5000000000000113,8,1.0
C#,5,0.7484375000000085,1,61,1.0020920502092163,5,1.0
G#,4,0.7484375000000085,8,56,1.0020920502092163,5,1.0
A,4,2.2484375000000085,9,57,3.010460251046036,1,1.0
B,4,2.2484375000000085,11,59,3.010460251046036,1,1.0
C,5,2.2484375000000085,0,60,3.010460251046036,1,1.0
E,5,2.2484375000000085,4,64,3.010460251046036,1,1.0
D#,5,2.2484375000000085,3,63,3.010460251046036,1,1.0
D,5,0.3734375000000085,2,62,0.5000000000000113,8,1.0
E,5,0.3734375000000085,4,64,0.5000000000000113,8,1.0
D,5,0.7484375000000085,2,62,1.0020920502092163,5,1.0
B,4,0.7484375000000085,11,59,1.0020920502092163,5,1.0
A,4,0.7484375000000085,9,57,1.0020920502092163,5,1.0
G,4,1.4984374999999943,7,55,2.0062761506276074,2,1.0
A,4,0.7484374999999943,9,57,1.0020920502091974,5,1.0
B,4,1.4984374999999943,11,59,2.0062761506276074,2,1.0
C,5,0.7484374999999943,0,60,1.0020920502091974,5,1.0
D,5,1.4984374999999943,2,62,2.0062761506276074,2,1.0
E,5,0.3734374999999943,4,64,0.49999999999999234,8,1.0
F,5,0.3734374999999943,5,65,0.49999999999999234,8,1.0
A,5,0.7484374999999943,9,69,1.0020920502091974,5,1.0
G,5,0.7484374999999943,7,67,1.0020920502091974,5,1.0
E,5,2.2484374999999943,4,64,3.0104602510460174,1,1.0
E,5,2.2484374999999943,4,64,3.0104602510460174,1,1.0
D#,5,2.2484374999999943,3,63,3.0104602510460174,1,1.0
C#,5,0.3734374999999943,1,61,0.49999999999999234,8,1.0
D#,5,0.3734374999999943,3,63,0.49999999999999234,8,1.0
C#,5,0.7484374999999943,1,61,1.0020920502091974,5,1.0
G#,4,0.7484374999999943,8,56,1.0020920502091974,5,1.0
A#,4,2.2484374999999943,10,58,3.0104602510460174,1,1.0
C#,5,0.3734374999999943,1,61,0.49999999999999234,8,1.0
D#,5,0.3734374999999943,3,63,0.49999999999999234,8,1.0
C#,5,0.7484374999999943,1,61,1.0020920502091974,5,1.0
G#,4,0.7484374999999943,8,56,1.0020920502091974,5,1.0
A,4,2.2484374999999943,9,57,3.0104602510460174,1,1.0
B,4,2.2484374999999943,11,59,3.0104602510460174,1,1.0
C,5,2.2484375000000227,0,60,3.010460251046055,1,1.0
D,5,2.2484375000000227,2,62,3.010460251046055,1,1.0
E,5,2.2484375000000227,4,64,3.010460251046055,1,1.0
F,5,0.7484375000000227,5,65,1.0020920502092354,5,1.0
E,5,0.37343750000002274,4,64,0.5000000000000304,8,1.0
F,5,0.37343750000002274,5,65,0.5000000000000304,8,1.0
G,5,0.37343750000002274,7,67,0.5000000000000304,8,1.0
A,5,0.37343750000002274,9,69,0.5000000000000304,8,1.0
A,5,0.7484375000000227,9,69,1.0020920502092354,5,1.0
D,5,0.7484375000000227,2,62,1.0020920502092354,5,1.0
G,5,1.4984375000000227,7,67,2.0062761506276456,2,1.0
A,5,0.37343750000002274,9,69,0.5000000000000304,8,1.0
G,5,0.37343750000002274,7,67,0.5000000000000304,8,1.0
F,5,0.37343750000002274,5,65,0.5000000000000304,8,1.0
E,5,0.37343750000002274,4,64,0.5000000000000304,8,1.0
E,5,0.7484375000000227,4,64,1.0020920502092354,5,1.0
F,5,0.37343750000002274,5,65,0.5000000000000304,8,1.0
E,5,0.37343750000002274,4,64,0.5000000000000304,8,1.0
D,5,0.37343750000002274,2,62,0.5000000000000304,8,1.0
C,5,0.37343750000002274,0,60,0.5000000000000304,8,1.0
D,5,3.7484375000000227,2,62,5.018828451882876,0,1.0
D#,5,0.7484375000000227,3,63,1.0020920502092354,5,1.0
E,5,2.2484375000000227,4,64,3.010460251046055,1,1.0
D#,5,2.2484375000000227,3,63,3.010460251046055,1,1.0
C#,5,0.37343750000002274,1,61,0.5000000000000304,8,1.0
D#,5,0.37343750000002274,3,63,0.5000000000000304,8,1.0
C#,5,0.7484375000000227,1,61,1.0020920502092354,5,1.0
G#,4,0.7484375000000227,8,56,1.0020920502092354,5,1.0
A#,4,2.2484375000000227,10,58,3.010460251046055,1,1.0
C#,5,0.37343750000002274,1,61,0.5000000000000304,8,1.0
D#,5,0.37343750000002274,3,63,0.5000000000000304,8,1.0
C#,5,0.7484375000000227,1,61,1.0020920502092354,5,1.0
G#,4,0.7484375000000227,8,56,1.0020920502092354,5,1.0
A,4,2.2484375000000227,9,57,3.010460251046055,1,1.0
B,4,2.2484375000000227,11,59,3.010460251046055,1,1.0
C,5,2.2484375000000227,0,60,3.010460251046055,1,1.0
D,5,2.2484375000000227,2,62,3.010460251046055,1,1.0
E,5,2.2484375000000227,4,64,3.010460251046055,1,1.0
F,5,0.7484375000000227,5,65,1.0020920502092354,5,1.0
E,5,0.37343750000002274,4,64,0.5000000000000304,8,1.0
F,5,0.37343750000002274,5,65,0.5000000000000304,8,1.0
G,5,0.37343750000002274,7,67,0.5000000000000304,8,1.0
A,5,0.37343750000002274,9,69,0.5000000000000304,8,1.0
A,5,0.7484375000000227,9,69,1.0020920502092354,5,1.0
D,5,0.7484375000000227,2,62,1.0020920502092354,5,1.0
G,5,1.4984375000000227,7,67,2.0062761506276456,2,1.0
A,5,0.37343750000002274,9,69,0.5000000000000304,8,1.0
G,5,0.37343750000002274,7,67,0.5000000000000304,8,1.0
F,5,0.37343750000002274,5,65,0.5000000000000304,8,1.0
E,5,0.37343750000002274,4,64,0.5000000000000304,8,1.0
E,5,0.7484375000000227,4,64,1.0020920502092354,5,1.0
F,5,0.37343750000002274,5,65,0.5000000000000304,8,1.0
E,5,0.37343750000002274,4,64,0.5000000000000304,8,1.0
D,5,0.37343750000002274,2,62,0.5000000000000304,8,1.0
C,5,0.37343750000002274,0,60,0.5000000000000304,8,1.0
D,5,3.7484375000000227,2,62,5.018828451882876,0,1.0
D#,5,0.7484375000000227,3,63,1.0020920502092354,5,1.0
E,5,2.2484375000000227,4,64,3.010460251046055,1,1.0
D#,5,2.2484375000000227,3,63,3.010460251046055,1,1.0
C#,5,0.37343750000002274,1,61,0.5000000000000304,8,1.0
D#,5,0.37343750000002274,3,63,0.5000000000000304,8,1.0
C#,5,0.7484375000000227,1,61,1.0020920502092354,5,1.0
G#,4,0.7484375000000227,8,56,1.0020920502092354,5,1.0
A#,4,2.2484375000000227,10,58,3.010460251046055,1,1.0
C#,5,0.37343750000002274,1,61,0.5000000000000304,8,1.0
D#,5,0.37343750000002274,3,63,0.5000000000000304,8,1.0
C#,5,0.7484375000000227,1,61,1.0020920502092354,5,1.0
G#,4,0.7484375000000227,8,56,1.0020920502092354,5,1.0
A,4,2.2484375000000227,9,57,3.010460251046055,1,1.0
B,4,2.2484375000000227,11,59,3.010460251046055,1,1.0
C,5,2.2484375000000227,0,60,3.010460251046055,1,1.0
E,5,1.4984375000000227,4,64,2.0062761506276456,2,1.0
D,5,0.37343750000002274,2,62,0.5000000000000304,8,1.0
E,5,0.37343750000002274,4,64,0.5000000000000304,8,1.0
D,5,1.4984375000000227,2,62,2.0062761506276456,2,1.0
C,5,0.7484375000000227,0,60,1.0020920502092354,5,1.0
G,5,1.1234375000000227,7,67,1.5041841004184404,3,1.0
A,5,0.37343750000002274,9,69,0.5000000000000304,8,1.0
G,5,0.37343750000002274,7,67,0.5000000000000304,8,1.0
A,5,0.37343750000002274,9,69,0.5000000000000304,8,1.0
G,5,1.1234375000000227,7,67,1.5041841004184404,3,1.0
E,5,1.4984375000000227,4,64,2.0062761506276456,2,1.0
D,5,0.37343750000002274,2,62,0.5000000000000304,8,1.0
E,5,0.37343750000002274,4,64,0.5000000000000304,8,1.0
D,5,1.4984375000000227,2,62,2.0062761506276456,2,1.0
C,5,0.7484375000000227,0,60,1.0020920502092354,5,1.0
G,5,0.37343750000002274,7,67,0.5000000000000304,8,1.0
A,5,0.37343750000002274,9,69,0.5000000000000304,8,1.0
G,5,0.37343750000002274,7,67,0.5000000000000304,8,1.0
A,5,0.37343750000002274,9,69,0.5000000000000304,8,1.0
G,5,0.37343750000002274,7,67,0.5000000000000304,8,1.0
A,5,0.37343750000002274,9,69,0.5000000000000304,8,1.0
G,5,2.2484375000000227,7,67,3.010460251046055,1,1.0
E,6,1.1234375000000227,4,76,1.5041841004184404,3,1.0
D,6,0.37343750000002274,2,74,0.5000000000000304,8,1.0
A#,5,0.37343750000002274,10,70,0.5000000000000304,8,1.0
G,5,0.37343750000002274,7,67,0.5000000000000304,8,1.0
E,5,1.4984375000000227,4,64,2.0062761506276456,2,1.0
F,5,0.7484375000000227,5,65,1.0020920502092354,5,1.0
A,5,2.2484375000000227,9,69,3.010460251046055,1,1.0
G,5,2.2484375000000227,7,67,3.010460251046055,1,1.0
E,5,1.1234375000000227,4,64,1.5041841004184404,3,1.0
D,5,0.37343750000002274,2,62,0.5000000000000304,8,1.0
A#,4,0.37343750000002274,10,58,0.5000000000000304,8,1.0
G,4,0.37343750000002274,7,55,0.5000000000000304,8,1.0
E,4,1.4984375000000227,4,52,2.0062761506276456,2,1.0
F,4,0.7484375000000227,5,53,1.0020920502092354,5,1.0
A,4,2.2484375000000227,9,57,3.010460251046055,1,1.0
G,4,2.2484375000000227,7,55,3.010460251046055,1,1.0
E,5,1.4984375000000227,4,64,2.0062761506276456,2,1.0
D,5,0.37343750000002274,2,62,0.5000000000000304,8,1.0
E,5,0.37343750000002274,4,64,0.5000000000000304,8,1.0
D,5,1.4984375000000227,2,62,2.0062761506276456,2,1.0
C,5,0.7484375000000227,0,60,1.0020920502092354,5,1.0
G,5,1.1234375000000227,7,67,1.5041841004184404,3,1.0
A,5,0.37343750000002274,9,69,0.5000000000000304,8,1.0
G,5,0.37343750000002274,7,67,0.5000000000000304,8,1.0
A,5,0.37343750000002274,9,69,0.5000000000000304,8,1.0
G,5,1.1234375000000227,7,67,1.5041841004184404,3,1.0
E,5,1.4984375000000227,4,64,2.0062761506276456,2,1.0
D,5,0.37343750000002274,2,62,0.5000000000000304,8,1.0
E,5,0.37343750000002274,4,64,0.5000000000000304,8,1.0
D,5,1.4984375000000227,2,62,2.0062761506276456,2,1.0
C,5,0.7484375000000227,0,60,1.0020920502092354,5,1.0
G,5,0.37343750000002274,7,67,0.5000000000000304,8,1.0
A,5,0.37343750000002274,9,69,0.5000000000000304,8,1.0
G,5,0.37343750000002274,7,67,0.5000000000000304,8,1.0
A,5,0.37343750000002274,9,69,0.5000000000000304,8,1.0
G,5,0.37343750000002274,7,67,0.5000000000000304,8,1.0
A,5,0.37343750000002274,9,69,0.5000000000000304,8,1.0
G,5,2.2484375000000227,7,67,3.010460251046055,1,1.0
E,6,1.1234375000000227,4,76,1.5041841004184404,3,1.0
D,6,0.37343750000002274,2,74,0.5000000000000304,8,1.0
C,6,0.37343750000002274,0,72,0.5000000000000304,8,1.0
G,5,0.37343750000002274,7,67,0.5000000000000304,8,1.0
E,5,1.4984375000000227,4,64,2.0062761506276456,2,1.0
F,5,0.7484375000000227,5,65,1.0020920502092354,5,1.0
A,5,2.2484375000000227,9,69,3.010460251046055,1,1.0
G,5,2.2484375000000227,7,67,3.010460251046055,1,1.0
E,5,13.498437500000023,4,64,18.073221757322205,0,1.0
A,5,0.37343750000002274,9,69,0.5000000000000304,8,1.0
B,5,0.37343750000002274,11,71,0.5000000000000304,8,1.0
C,6,0.37343750000002274,0,72,0.5000000000000304,8,1.0
G#,5,0.37343750000002274,8,68,0.5000000000000304,8,1.0
A,5,0.37343750000002274,9,69,0.5000000000000304,8,1.0
F,5,0.37343750000002274,5,65,0.5000000000000304,8,1.0
E,5,0.7484375000000227,4,64,1.0020920502092354,5,1.0
E,5,0.7484375000000227,4,64,1.0020920502092354,5,1.0
E,5,0.7484375000000227,4,64,1.0020920502092354,5,1.0
E,5,0.7484375000000227,4,64,1.0020920502092354,5,1.0
F,5,0.37343750000002274,5,65,0.5000000000000304,8,1.0
E,5,0.37343750000002274,4,64,0.5000000000000304,8,1.0
D,5,0.37343750000002274,2,62,0.5000000000000304,8,1.0
B,4,0.37343750000002274,11,59,0.5000000000000304,8,1.0
C,5,1.4984375000000227,0,60,2.0062761506276456,2,1.0
A,4,0.7484375000000227,9,57,1.0020920502092354,5,1.0
A,5,0.37343750000002274,9,69,0.5000000000000304,8,1.0
B,5,0.37343750000002274,11,71,0.5000000000000304,8,1.0
C,6,0.37343750000002274,0,72,0.5000000000000304,8,1.0
G#,5,0.37343750000002274,8,68,0.5000000000000304,8,1.0
B,5,0.24843750000002274,11,71,0.33263598326362875,10,1.0
A,5,0.24843750000002274,9,69,0.33263598326362875,10,1.0
F,5,0.24843750000002274,5,65,0.33263598326362875,10,1.0
E,5,0.24843750000002274,4,64,0.33263598326362875,10,1.0
F,5,0.24843750000002274,5,65,0.33263598326362875,10,1.0
D#,5,0.24843750000002274,3,63,0.33263598326362875,10,1.0
E,5,0.24843750000002274,4,64,0.33263598326362875,10,1.0
E,7,0.24843750000002274,4,88,0.33263598326362875,10,1.0
D#,7,0.24843750000002274,3,87,0.33263598326362875,10,1.0
D,7,0.24843750000002274,2,86,0.33263598326362875,10,1.0
C,7,0.24843750000002274,0,84,0.33263598326362875,10,1.0
B,6,0.24843750000002274,11,83,0.33263598326362875,10,1.0
A,6,0.1109375000000341,9,81,0.14853556485360214,12,1.0
G#,6,0.1109375000000341,8,80,0.14853556485360214,12,1.0
F,6,0.11093749999997726,5,77,0.14853556485352604,12,1.0
E,6,0.11093749999997726,4,76,0.14853556485352604,12,1.0
D#,6,0.11093749999997726,3,75,0.14853556485352604,12,1.0
D,6,0.1109375000000341,2,74,0.14853556485360214,12,1.0
C,6,0.1109375000000341,0,72,0.14853556485360214,12,1.0
B,5,0.11093749999997726,11,71,0.14853556485352604,12,1.0
A,5,0.11093749999997726,9,69,0.14853556485352604,12,1.0
G#,5,0.11093749999997726,8,68,0.14853556485352604,12,1.0
F,5,0.1109375000000341,5,65,0.14853556485360214,12,1.0
E,5,0.1109375000000341,4,64,0.14853556485360214,12,1.0
F,5,0.11093749999997726,5,65,0.14853556485352604,12,1.0
D#,5,0.11093749999997726,3,63,0.14853556485352604,12,1.0
E,5,0.11093749999997726,4,64,0.14853556485352604,12,1.0
A#,4,0.1109375000000341,10,58,0.14853556485360214,12,1.0
B,4,0.1109375000000341,11,59,0.14853556485360214,12,1.0
E,5,0.11093749999997726,4,64,0.14853556485352604,12,1.0
D,5,0.11093749999997726,2,62,0.14853556485352604,12,1.0
C,5,0.11093749999997726,0,60,0.14853556485352604,12,1.0
C,5,1.4984375000000227,0,60,2.0062761506276456,2,1.0
A,4,0.7484375000000227,9,57,1.0020920502092354,5,1.0
A,5,0.7484375000000227,9,69,1.0020920502092354,5,1.0
A,5,0.7484375000000227,9,69,1.0020920502092354,5,1.0
A,5,0.7484375000000227,9,69,1.0020920502092354,5,1.0
A,5,1.4984375000000227,9,69,2.0062761506276456,2,1.0
C#,5,0.7484375000000227,1,61,1.0020920502092354,5,1.0
D,5,0.37343750000002274,2,62,0.5000000000000304,8,1.0
E,5,0.37343750000002274,4,64,0.5000000000000304,8,1.0
D,5,0.37343750000002274,2,62,0.5000000000000304,8,1.0
C#,5,0.37343750000002274,1,61,0.5000000000000304,8,1.0
D,5,0.24843750000002274,2,62,0.33263598326362875,10,1.0
F,5,0.37343750000002274,5,65,0.5000000000000304,8,1.0
E,5,0.12343750000002274,4,64,0.16527196652722712,12,1.0
E,5,1.4984375000000227,4,64,2.0062761506276456,2,1.0
D#,5,0.7484375000000227,3,63,1.0020920502092354,5,1.0
E,5,0.7484375000000227,4,64,1.0020920502092354,5,1.0
F#,5,0.37343750000002274,6,66,0.5000000000000304,8,1.0
G#,5,0.37343750000002274,8,68,0.5000000000000304,8,1.0
A,5,0.37343750000002274,9,69,0.5000000000000304,8,1.0
B,5,0.37343750000002274,11,71,0.5000000000000304,8,1.0
C,6,1.4984375000000227,0,72,2.0062761506276456,2,1.0
A,5,0.24843750000002274,9,69,0.33263598326362875,10,1.0
