0:note,1:octave,2:duration (s),3:principal value,4:absolute value,5:canonical duration (s),6:canonical time value label,7:weight
B,4,0.24791666666666856,11,59,0.24843423799582656,11,1.0
C,5,0.7479166666666686,0,60,0.7494780793319434,6,1.0
D,5,0.24791666666666856,2,62,0.24843423799582656,11,1.0
E,5,0.9979166666666686,4,64,1.000000000000002,5,1.0
E,5,0.9979166666666686,4,64,1.000000000000002,5,1.0
D#,5,0.7479166666666686,3,63,0.7494780793319434,6,1.0
E,5,0.24791666666666856,4,64,0.24843423799582656,11,1.0
E,5,0.05833333333333002,4,64,0.058455114822543654,13,1.0
G,5,0.05833333333333002,7,67,0.058455114822543654,13,1.0
F,5,0.6229166666666615,5,65,0.6242171189979071,7,1.0
E,5,0.24791666666666856,4,64,0.24843423799582656,11,1.0
A,5,2.4979166666666686,9,69,2.503131524008353,1,1.0
G,5,0.24791666666666856,7,67,0.24843423799582656,11,1.0
F,5,0.24791666666666856,5,65,0.24843423799582656,11,1.0
E,5,0.24791666666666856,4,64,0.24843423799582656,11,1.0
D,5,0.24791666666666856,2,62,0.24843423799582656,11,1.0
C,5,0.24791666666666856,0,60,0.24843423799582656,11,1.0
B,4,0.24791666666666856,11,59,0.24843423799582656,11,1.0
C,5,0.7479166666666686,0,60,0.7494780793319434,6,1.0
B,4,0.24791666666666856,11,59,0.24843423799582656,11,1.0
A,4,0.9979166666666686,9,57,1.000000000000002,5,1.0
E,4,0.49791666666666856,4,52,0.49895615866388504,8,1.0
F,4,0.24791666666666856,5,53,0.24843423799582656,11,1.0
E,4,0.24791666666666856,4,52,0.24843423799582656,11,1.0
D#,4,0.24791666666666856,3,51,0.24843423799582656,11,1.0
E,4,0.24791666666666856,4,52,0.24843423799582656,11,1.0
C,5,0.24791666666666856,0,60,0.24843423799582656,11,1.0
B,4,0.24791666666666856,11,59,0.24843423799582656,11,1.0
A,4,0.9979166666666686,9,57,1.000000000000002,5,1.0
A,5,0.49791666666666856,9,69,0.49895615866388504,8,1.0
A#,5,0.7479166666666686,10,70,0.7494780793319434,6,1.0
A,5,0.24791666666666856,9,69,0.24843423799582656,11,1.0
G,5,0.33124999999999716,7,67,0.33194154488517463,10,1.0
F,5,0.49791666666666856,5,65,0.49895615866388504,8,1.0
E,5,0.16458333333333997,4,64,0.16492693110647846,12,1.0
F,5,0.7479166666666686,5,65,0.7494780793319434,6,1.0
E,5,0.24791666666666856,4,64,0.24843423799582656,11,1.0
D,5,1.4979166666666686,2,62,1.501043841336119,3,1.0
C,5,0.24791666666666856,0,60,0.24843423799582656,11,1.0
A#,4,0.24791666666666856,10,58,0.24843423799582656,11,1.0
A,4,0.24791666666666856,9,57,0.24843423799582656,11,1.0
A#,4,0.24791666666666856,10,58,0.24843423799582656,11,1.0
F,4,0.24791666666666856,5,53,0.24843423799582656,11,1.0
G,4,0.24791666666666856,7,55,0.24843423799582656,11,1.0
A,4,1.9979166666666686,9,57,2.0020876826722356,2,1.0
A,5,0.33124999999999716,9,69,0.33194154488517463,10,1.0
A#,5,0.33124999999999716,10,70,0.33194154488517463,10,1.0
A,5,0.33124999999999716,9,69,0.33194154488517463,10,1.0
G,5,0.33124999999999716,7,67,0.33194154488517463,10,1.0
F,5,0.49791666666666856,5,65,0.49895615866388504,8,1.0
E,5,0.16458333333333997,4,64,0.16492693110647846,12,1.0
F,5,0.7479166666666686,5,65,0.7494780793319434,6,1.0
E,5,0.24791666666666856,4,64,0.24843423799582656,11,1.0
D,5,1.4979166666666686,2,62,1.501043841336119,3,1.0
C,5,0.24791666666666856,0,60,0.24843423799582656,11,1.0
A#,4,0.24791666666666856,10,58,0.24843423799582656,11,1.0
A,4,0.24791666666666856,9,57,0.24843423799582656,11,1.0
A#,4,0.24791666666666856,10,58,0.24843423799582656,11,1.0
F,4,0.24791666666666856,5,53,0.24843423799582656,11,1.0
G,4,0.24791666666666856,7,55,0.24843423799582656,11,1.0
A,4,1.9979166666666686,9,57,2.0020876826722356,2,1.0
G#,4,0.7479166666666686,8,56,0.7494780793319434,6,1.0
A,4,0.24791666666666856,9,57,0.24843423799582656,11,1.0
D,5,0.7479166666666686,2,62,0.7494780793319434,6,1.0
E,5,0.24791666666666856,4,64,0.24843423799582656,11,1.0
F,5,0.9979166666666686,5,65,1.000000000000002,5,1.0
D,5,0.9979166666666686,2,62,1.000000000000002,5,1.0
C#,5,0.16458333333332575,1,61,0.16492693110646423,12,1.0
D,5,0.16458333333332575,2,62,0.16492693110646423,12,1.0
C#,5,0.16458333333333997,1,61,0.16492693110647846,12,1.0
C,5,0.12291666666666856,0,60,0.12317327766179731,13,1.0
C#,5,0.12291666666666856,1,61,0.12317327766179731,13,1.0
D,5,0.12291666666666856,2,62,0.12317327766179731,13,1.0
G,5,0.12291666666666856,7,67,0.12317327766179731,13,1.0
A#,5,0.5,10,70,0.5010438413361169,8,1.0
A,5,0.24791666666666856,9,69,0.24843423799582656,11,1.0
A#,5,0.49791666666666856,10,70,0.49895615866388504,8,1.0
G,5,0.49791666666666856,7,67,0.49895615866388504,8,1.0
A,5,0.9979166666666686,9,69,1.000000000000002,5,1.0
D,5,0.49791666666666856,2,62,0.49895615866388504,8,1.0
F,5,0.7479166666666686,5,65,0.7494780793319434,6,1.0
E,5,0.24791666666666856,4,64,0.24843423799582656,11,1.0
D,5,0.9979166666666686,2,62,1.000000000000002,5,1.0
A,4,0.24791666666666856,9,57,0.24843423799582656,11,1.0
A#,4,0.24791666666666856,10,58,0.24843423799582656,11,1.0
A,4,0.24791666666666856,9,57,0.24843423799582656,11,1.0
G#,4,0.24791666666666856,8,56,0.24843423799582656,11,1.0
A,4,0.24791666666666856,9,57,0.24843423799582656,11,1.0
F,5,0.24791666666666856,5,65,0.24843423799582656,11,1.0
E,5,0.24791666666666856,4,64,0.24843423799582656,11,1.0
D,5,1.9979166666666686,2,62,2.0020876826722356,2,1.0
G#,4,0.22083333333333144,8,56,0.2212943632567831,11,1.0
A,4,0.22083333333333144,9,57,0.2212943632567831,11,1.0
A#,4,0.22083333333333144,10,58,0.2212943632567831,11,1.0
B,4,0.22083333333333144,11,59,0.2212943632567831,11,1.0
C,5,0.22083333333333144,0,60,0.2212943632567831,11,1.0
C#,5,0.22083333333333144,1,61,0.2212943632567831,11,1.0
D,5,0.22083333333333144,2,62,0.2212943632567831,11,1.0
D#,5,0.22083333333333144,3,63,0.2212943632567831,11,1.0
E,5,0.22083333333333144,4,64,0.2212943632567831,11,1.0
F,5,0.9979166666666686,5,65,1.000000000000002,5,1.0
D,5,0.9979166666666686,2,62,1.000000000000002,5,1.0
C#,5,0.12291666666666856,1,61,0.12317327766179731,13,1.0
D,5,0.12291666666666856,2,62,0.12317327766179731,13,1.0
C#,5,0.12291666666666856,1,61,0.12317327766179731,13,1.0
C,5,0.12291666666666856,0,60,0.12317327766179731,13,1.0
C#,5,0.12291666666666856,1,61,0.12317327766179731,13,1.0
E,5,0.12291666666666856,4,64,0.12317327766179731,13,1.0
G,5,0.12291666666666856,7,67,0.12317327766179731,13,1.0
A#,5,0.7479166666666686,10,70,0.7494780793319434,6,1.0
A,5,0.24791666666666856,9,69,0.24843423799582656,11,1.0
A,5,0.49791666666666856,9,69,0.49895615866388504,8,1.0
D,5,0.49791666666666856,2,62,0.49895615866388504,8,1.0
D,6,1.1333333333333258,2,74,1.1356993736951906,5,1.0
A#,5,0.13333333333332575,10,70,0.13361169102295692,13,1.0
G,5,0.13333333333333997,7,67,0.13361169102297116,13,1.0
E,5,0.13333333333333997,4,64,0.13361169102297116,13,1.0
D,5,0.13333333333332575,2,62,0.13361169102295692,13,1.0
A#,4,0.13333333333333997,10,58,0.13361169102297116,13,1.0
G,4,0.13333333333333997,7,55,0.13361169102297116,13,1.0
E,4,0.13333333333332575,4,52,0.13361169102295692,13,1.0
D,5,0.13333333333332575,2,62,0.13361169102295692,13,1.0
A#,4,0.13333333333333997,10,58,0.13361169102297116,13,1.0
G,4,0.13333333333333997,7,55,0.13361169102297116,13,1.0
D,4,0.37291666666666856,2,50,0.3736951983298558,9,1.0
E,4,0.12291666666666856,4,52,0.12317327766179731,13,1.0
F,4,0.7479166666666686,5,53,0.7494780793319434,6,1.0
E,4,0.24791666666666856,4,52,0.24843423799582656,11,1.0
D,4,0.9979166666666686,2,50,1.000000000000002,5,1.0
D,4,0.14166666666666572,2,50,0.14196242171189882,13,1.0
C#,4,0.14166666666666572,1,49,0.14196242171189882,13,1.0
D,4,0.14166666666666572,2,50,0.14196242171189882,13,1.0
F,4,0.14166666666666572,5,53,0.14196242171189882,13,1.0
E,4,0.14166666666666572,4,52,0.14196242171189882,13,1.0
A#,4,0.14166666666666572,10,58,0.14196242171189882,13,1.0
A,4,0.14166666666666572,9,57,0.14196242171189882,13,1.0
D,5,0.14166666666666572,2,62,0.14196242171189882,13,1.0
C#,5,0.14166666666666572,1,61,0.14196242171189882,13,1.0
F,5,0.14166666666666572,5,65,0.14196242171189882,13,1.0
E,5,0.14166666666666572,4,64,0.14196242171189882,13,1.0
A#,5,0.14166666666667993,10,70,0.14196242171191306,13,1.0
A,5,0.14166666666666572,9,69,0.14196242171189882,13,1.0
D,5,1.9979166666666686,2,62,2.0020876826722356,2,1.0
C,5,0.1979166666666714,0,60,0.1983298538622177,12,1.0
D,5,0.1979166666666572,2,62,0.19832985386220345,12,1.0
C,5,0.1979166666666714,0,60,0.1983298538622177,12,1.0
B,4,0.1979166666666714,11,59,0.1983298538622177,12,1.0
C,5,0.1979166666666714,0,60,0.1983298538622177,12,1.0
C,5,0.05833333333333712,0,60,0.05845511482255077,13,1.0
E,5,0.05833333333332291,4,64,0.058455114822536534,13,1.0
D,5,0.6229166666666686,2,62,0.6242171189979142,7,1.0
C,5,0.24791666666666856,0,60,0.24843423799582656,11,1.0
C,5,0.49791666666666856,0,60,0.49895615866388504,8,1.0
F,5,0.49791666666666856,5,65,0.49895615866388504,8,1.0
E,5,0.7479166666666686,4,64,0.7494780793319434,6,1.0
D,5,0.24791666666666856,2,62,0.24843423799582656,11,1.0
D,5,0.33124999999999716,2,62,0.33194154488517463,10,1.0
C,5,0.33124999999999716,0,60,0.33194154488517463,10,1.0
A#,4,0.33124999999999716,10,58,0.33194154488517463,10,1.0
A#,4,0.10625000000000284,10,58,0.1064718162839277,13,1.0
C,5,0.10625000000000284,0,60,0.1064718162839277,13,1.0
A#,4,0.10833333333333428,10,58,0.10855949895615961,13,1.0
C,5,0.10833333333333428,0,60,0.10855949895615961,13,1.0
C,5,0.10833333333333428,0,60,0.10855949895615961,13,1.0
C,5,0.10833333333333428,0,60,0.10855949895615961,13,1.0
A,4,0.49791666666666856,9,57,0.49895615866388504,8,1.0
G,4,0.16458333333333997,7,55,0.16492693110647846,12,1.0
D,5,0.9979166666666686,2,62,1.000000000000002,5,1.0
C,5,0.9979166666666686,0,60,1.000000000000002,5,1.0
C,5,0.1979166666666714,0,60,0.1983298538622177,12,1.0
D,5,0.1979166666666572,2,62,0.19832985386220345,12,1.0
C,5,0.1979166666666714,0,60,0.1983298538622177,12,1.0
B,4,0.1979166666666714,11,59,0.1983298538622177,12,1.0
C,5,0.1979166666666714,0,60,0.1983298538622177,12,1.0
C,5,0.05833333333333712,0,60,0.05845511482255077,13,1.0
E,5,0.05833333333332291,4,64,0.058455114822536534,13,1.0
D,5,0.6229166666666686,2,62,0.6242171189979142,7,1.0
C,5,0.24791666666666856,0,60,0.24843423799582656,11,1.0
C,5,0.1979166666666714,0,60,0.1983298538622177,12,1.0
A,5,0.1979166666666572,9,69,0.19832985386220345,12,1.0
E,5,0.1979166666666714,4,64,0.1983298538622177,12,1.0
G,5,0.1979166666666714,7,67,0.1983298538622177,12,1.0
F,5,0.1979166666666714,5,65,0.1983298538622177,12,1.0
C,5,0.33124999999999716,0,60,0.33194154488517463,10,1.0
A,4,0.33124999999999716,9,57,0.33194154488517463,10,1.0
F,4,0.33124999999999716,5,53,0.33194154488517463,10,1.0
E,4,0.22083333333333144,4,52,0.2212943632567831,11,1.0
G,4,0.22083333333333144,7,55,0.2212943632567831,11,1.0
A#,4,0.22083333333333144,10,58,0.2212943632567831,11,1.0
D,5,0.22083333333333144,2,62,0.2212943632567831,11,1.0
C,5,0.22083333333333144,0,60,0.2212943632567831,11,1.0
F,5,0.22083333333333144,5,65,0.2212943632567831,11,1.0
E,5,0.22083333333333144,4,64,0.2212943632567831,11,1.0
A,5,0.33125000000001137,9,69,0.33194154488518884,10,1.0
G,5,0.10833333333333428,7,67,0.10855949895615961,13,1.0
F,5,1.9979166666666686,5,65,2.0020876826722356,2,1.0
F,5,0.7479166666666686,5,65,0.7494780793319434,6,1.0
E,5,0.24791666666666856,4,64,0.24843423799582656,11,1.0
D,5,0.33125000000001137,2,62,0.33194154488518884,10,1.0
C,5,0.49791666666666856,0,60,0.49895615866388504,8,1.0
B,4,0.16458333333332575,11,59,0.16492693110646423,12,1.0
C,5,0.7479166666666686,0,60,0.7494780793319434,6,1.0
B,4,0.24791666666666856,11,59,0.24843423799582656,11,1.0
A,4,1.4979166666666686,9,57,1.501043841336119,3,1.0
G,4,0.24791666666666856,7,55,0.24843423799582656,11,1.0
F,4,0.24791666666666856,5,53,0.24843423799582656,11,1.0
E,4,0.24791666666666856,4,52,0.24843423799582656,11,1.0
F,4,0.24791666666666856,5,53,0.24843423799582656,11,1.0
C,4,0.24791666666666856,0,48,0.24843423799582656,11,1.0
D,4,0.24791666666666856,2,50,0.24843423799582656,11,1.0
E,4,1.9979166666666686,4,52,2.0020876826722356,2,1.0
E,5,0.33125000000001137,4,64,0.33194154488518884,10,1.0
F,5,0.33124999999998295,5,65,0.33194154488516037,10,1.0
E,5,0.33125000000001137,4,64,0.33194154488518884,10,1.0
D,5,0.33125000000001137,2,62,0.33194154488518884,10,1.0
C,5,0.49791666666666856,0,60,0.49895615866388504,8,1.0
B,4,0.16458333333332575,11,59,0.16492693110646423,12,1.0
C,5,0.7479166666666686,0,60,0.7494780793319434,6,1.0
B,4,0.24791666666666856,11,59,0.24843423799582656,11,1.0
A,4,1.4979166666666686,9,57,1.501043841336119,3,1.0
G,4,0.24791666666666856,7,55,0.24843423799582656,11,1.0
F,4,0.24791666666666856,5,53,0.24843423799582656,11,1.0
E,4,0.24791666666666856,4,52,0.24843423799582656,11,1.0
F,4,0.24791666666666856,5,53,0.24843423799582656,11,1.0
C,4,0.24791666666666856,0,48,0.24843423799582656,11,1.0
D,4,0.24791666666666856,2,50,0.24843423799582656,11,1.0
E,4,1.9979166666666686,4,52,2.0020876826722356,2,1.0
D#,4,0.7479166666666686,3,51,0.7494780793319434,6,1.0
E,4,0.24791666666666856,4,52,0.24843423799582656,11,1.0
A,4,0.7479166666666686,9,57,0.7494780793319434,6,1.0
B,4,0.24791666666666856,11,59,0.24843423799582656,11,1.0
C,5,0.9979166666666686,0,60,1.000000000000002,5,1.0
A,4,0.9979166666666686,9,57,1.000000000000002,5,1.0
G#,4,0.16458333333332575,8,56,0.16492693110646423,12,1.0
A,4,0.16458333333335418,9,57,0.1649269311064927,12,1.0
G#,4,0.16458333333332575,8,56,0.16492693110646423,12,1.0
F#,4,0.12291666666666856,6,54,0.12317327766179731,13,1.0
G#,4,0.12291666666666856,8,56,0.12317327766179731,13,1.0
B,4,0.12291666666666856,11,59,0.12317327766179731,13,1.0
D,5,0.12291666666666856,2,62,0.12317327766179731,13,1.0
F,5,0.7479166666666686,5,65,0.7494780793319434,6,1.0
E,5,0.24791666666666856,4,64,0.24843423799582656,11,1.0
E,5,0.9979166666666686,4,64,1.000000000000002,5,1.0
A,5,1.4979166666666686,9,69,1.501043841336119,3,1.0
F,5,0.49791666666666856,5,65,0.49895615866388504,8,1.0
D,5,0.49791666666666856,2,62,0.49895615866388504,8,1.0
A,4,0.49791666666666856,9,57,0.49895615866388504,8,1.0
C,5,0.7479166666666686,0,60,0.7494780793319434,6,1.0
B,4,0.24791666666666856,11,59,0.24843423799582656,11,1.0
A,4,0.9979166666666686,9,57,1.000000000000002,5,1.0
E,4,0.24791666666666856,4,52,0.24843423799582656,11,1.0
F,4,0.24791666666666856,5,53,0.24843423799582656,11,1.0
E,4,0.24791666666666856,4,52,0.24843423799582656,11,1.0
D#,4,0.24791666666666856,3,51,0.24843423799582656,11,1.0
E,4,0.24791666666666856,4,52,0.24843423799582656,11,1.0
C,5,0.24791666666666856,0,60,0.24843423799582656,11,1.0
B,4,0.24791666666666856,11,59,0.24843423799582656,11,1.0
A,4,1.9979166666666686,9,57,2.0020876826722356,2,1.0
E,4,0.24791666666666856,4,52,0.24843423799582656,11,1.0
F,4,0.24791666666666856,5,53,0.24843423799582656,11,1.0
F#,4,0.24791666666666856,6,54,0.24843423799582656,11,1.0
G,4,0.24791666666666856,7,55,0.24843423799582656,11,1.0
G#,4,0.24791666666666856,8,56,0.24843423799582656,11,1.0
A,4,0.24791666666666856,9,57,0.24843423799582656,11,1.0
A#,4,0.24791666666666856,10,58,0.24843423799582656,11,1.0
B,4,0.24791666666666856,11,59,0.24843423799582656,11,1.0
C,5,0.9979166666666686,0,60,1.000000000000002,5,1.0
A,4,0.9979166666666686,9,57,1.000000000000002,5,1.0
G#,4,0.12291666666666856,8,56,0.12317327766179731,13,1.0
A,4,0.12291666666666856,9,57,0.12317327766179731,13,1.0
G#,4,0.12291666666666856,8,56,0.12317327766179731,13,1.0
G,4,0.12291666666666856,7,55,0.12317327766179731,13,1.0
G#,4,0.12291666666666856,8,56,0.12317327766179731,13,1.0
B,4,0.12291666666666856,11,59,0.12317327766179731,13,1.0
D,5,0.12291666666666856,2,62,0.12317327766179731,13,1.0
F,5,0.7479166666666686,5,65,0.7494780793319434,6,1.0
E,5,0.24791666666666856,4,64,0.24843423799582656,11,1.0
E,5,0.49791666666666856,4,64,0.49895615866388504,8,1.0
A,5,0.49791666666666856,9,69,0.49895615866388504,8,1.0
A,6,1.1645833333333258,9,81,1.167014613778698,4,1.0
F,6,0.16458333333335418,5,77,0.1649269311064927,12,1.0
D,6,0.16458333333332575,2,74,0.16492693110646423,12,1.0
B,5,0.12291666666666856,11,71,0.12317327766179731,13,1.0
A,5,0.12291666666666856,9,69,0.12317327766179731,13,1.0
F,5,0.12291666666666856,5,65,0.12317327766179731,13,1.0
D,5,0.12291666666666856,2,62,0.12317327766179731,13,1.0
B,4,0.12291666666666856,11,59,0.12317327766179731,13,1.0
A,4,0.12291666666666856,9,57,0.12317327766179731,13,1.0
F,4,0.12291666666666856,5,53,0.12317327766179731,13,1.0
D,4,0.12291666666666856,2,50,0.12317327766179731,13,1.0
A,3,0.37291666666666856,9,45,0.3736951983298558,9,1.0
B,3,0.12291666666666856,11,47,0.12317327766179731,13,1.0
C,4,0.7479166666666686,0,48,0.7494780793319434,6,1.0
B,3,0.24791666666666856,11,47,0.24843423799582656,11,1.0
A,3,0.9979166666666686,9,45,1.000000000000002,5,1.0
E,4,0.16458333333335418,4,52,0.1649269311064927,12,1.0
D#,4,0.16458333333332575,3,51,0.16492693110646423,12,1.0
E,4,0.16458333333332575,4,52,0.16492693110646423,12,1.0
F,4,0.16458333333335418,5,53,0.1649269311064927,12,1.0
E,4,0.16458333333332575,4,52,0.16492693110646423,12,1.0
A,4,0.16458333333332575,9,57,0.16492693110646423,12,1.0
G#,4,0.16458333333335418,8,56,0.1649269311064927,12,1.0
C,5,0.16458333333332575,0,60,0.16492693110646423,12,1.0
B,4,0.16458333333332575,11,59,0.16492693110646423,12,1.0
F,5,0.16458333333335418,5,65,0.1649269311064927,12,1.0
E,5,0.16458333333332575,4,64,0.16492693110646423,12,1.0
A,4,1.9979166666666686,9,57,2.0020876826722356,2,1.0
