0:note,1:octave,2:duration (s),3:principal value,4:absolute value,5:canonical duration (s),6:canonical time value label,7:weight
B,6,0.13999999999998636,11,83,0.14801762114536002,12,1.0
A,6,0.14000000000001478,9,81,0.14801762114539008,12,1.0
G,6,0.14000000000001478,7,79,0.14801762114539008,12,1.0
F#,6,0.13999999999998636,6,78,0.14801762114536002,12,1.0
F,6,0.13999999999998636,5,77,0.14801762114536002,12,1.0
E,6,0.13999999999998636,4,76,0.14801762114536002,12,1.0
D,6,0.20000014999999394,2,74,0.21145390308369405,11,1.0
B,5,0.20000014999999394,11,71,0.21145390308369405,11,1.0
C,6,0.20000014999999394,0,72,0.21145390308369405,11,1.0
A,5,0.20000014999999394,9,69,0.21145390308369405,11,1.0
G,5,0.35000034999998775,7,67,0.3700444229074761,9,1.0
F,5,0.35000034999998775,5,65,0.3700444229074761,9,1.0
A,4,0.35000035000001617,9,57,0.3700444229075061,9,1.0
B,4,0.35000034999998775,11,59,0.3700444229074761,9,1.0
C,5,0.4729166666666629,0,60,0.49999999999999606,8,1.0
G,4,0.4729166666666629,7,55,0.49999999999999606,8,1.0
E,5,0.4729166666666629,4,64,0.49999999999999606,8,1.0
C,5,0.4729166666666629,0,60,0.49999999999999606,8,1.0
G,4,0.4729166666666629,7,55,0.49999999999999606,8,1.0
E,5,0.4729166666666629,4,64,0.49999999999999606,8,1.0
C,5,0.4729166666666629,0,60,0.49999999999999606,8,1.0
G,4,0.4729166666666629,7,55,0.49999999999999606,8,1.0
E,5,0.4729166666666629,4,64,0.49999999999999606,8,1.0
C,5,0.4729166666666629,0,60,0.49999999999999606,8,1.0
G,4,0.4729166666666629,7,55,0.49999999999999606,8,1.0
E,5,0.4729166666666629,4,64,0.49999999999999606,8,1.0
C,5,1.42291666666668,0,60,1.5044052863436264,3,1.0
C,6,1.42291666666668,0,72,1.5044052863436264,3,1.0
C,4,8.543749999999989,0,48,9.03303964757708,0,1.0
